question,worker,result,local_time_twitterStyle,local_time_nice,hour,weekday,month
5d0a004944578a00e0dab5e5,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5d17c32544578a14a8fb59eb,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
0,A3UBB1LJKDQGZP,0,dummy,dummy,dummy,dummy,dummy
5e51eeaa44578a0948802130,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d09e7d744578a00e0376ca4,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5ec3956b388f6a36d4126200,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d10375444578a0ddc14f8b2,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0dbe5944578a0ea424654d,A383I2LLYX9LJM,0,dummy,dummy,dummy,dummy,dummy
5d7c3d7844578a1f4891274d,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5e4bb05744578a09480b01cb,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5d0a0ff044578a00e09704fd,A383I2LLYX9LJM,0,dummy,dummy,dummy,dummy,dummy
5d2f900644578a0d7443251a,A9WGDBDXUNLOD,1,dummy,dummy,dummy,dummy,dummy
5ecea8a5f46b2b34fc757bca,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5de367f744578a1a247b6267,AL8NYDL4JOYL3,0,dummy,dummy,dummy,dummy,dummy
5de403f244578a15c84a2b94,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5ece81daf46b2b34fce0aafb,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5e4c399744578a0948e1814b,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d58cb7244578a1f485bb126,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d34dc8844578a153cd535bb,A3R19ZA45J8915,1,dummy,dummy,dummy,dummy,dummy
5ece99f7f46b2b34fc1808db,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5e50ac2844578a0948178836,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5cf86b2144578a066462d21a,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5cfd4a6744578a0664de5226,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5ec398c5388f6a36d45f60e7,AM2W23THD4CI7,0,dummy,dummy,dummy,dummy,dummy
5e520129ecb9ab1534fa46a3,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ece848bf46b2b34fc5ba225,AM2W23THD4CI7,1,dummy,dummy,dummy,dummy,dummy
5de70df244578a15c8e4d93c,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ece8298f46b2b34fc03a8b1,A3GNQDFPZALU92,1,dummy,dummy,dummy,dummy,dummy
5e51190544578a0948f09f4e,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d997be544578a1f4892fbb1,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0dd2e244578a0ea4fe55fd,A383I2LLYX9LJM,0,dummy,dummy,dummy,dummy,dummy
5ec3b863388f6a36d438c39b,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5d2f889b44578a0d74a9b895,A2UF2FRGVW4T89,1,dummy,dummy,dummy,dummy,dummy
5cfd63ef44578a0664905a21,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5ece8ad4f46b2b34fc122497,AM2W23THD4CI7,1,dummy,dummy,dummy,dummy,dummy
5de45c4b44578a15c88e1de4,A1Y3PSVSU557SW,1,dummy,dummy,dummy,dummy,dummy
5ecb57962e44261eda392aae,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5d0eb80b44578a14809cb956,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0d8ff144578a0ea45bb56f,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5ec3b8ae388f6a36d4400202,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d0d968c44578a0ea4e2a08a,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5d0a425f44578a00e04e7a44,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5e51ebf244578a09486852c0,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5de4028f44578a15c823c41e,AEF601SQFOSBL,1,dummy,dummy,dummy,dummy,dummy
5e4b36a944578a09485e3951,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5de3a5c844578a1a24bd99eb,AEF601SQFOSBL,0,dummy,dummy,dummy,dummy,dummy
5d7c5f8844578a1f484aa7f6,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d7c434244578a1f48b64123,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d34bbc644578a153cab1f24,A9U083CH5ATKH,1,dummy,dummy,dummy,dummy,dummy
5ecb57a02e44261eda3a34c4,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5de45be944578a15c8863cf0,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5d0fb61144578a14802845d4,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51d1ad44578a0948a8b987,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5ecf0cc64d3150ef57c7c162,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5d90ba7544578a1f486a69ba,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5e4b4e0244578a0948a4e367,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5d52ed6a44578a1f48e5084f,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d6e557444578a1f48e9c49d,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ef5bb44578a1480c997b9,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d90cfae44578a1f4893093c,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d099a6e44578a00e0751b58,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d0a31c844578a00e0b3043d,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d8fbf8e44578a1f48c71fd2,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecc51f3b4700f2ddc5b4d0d,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d09b2ed44578a00e056bd35,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d6dc30444578a1f488f587f,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5de3b18544578a1a24cd7f62,A219VCQZADQ45W,0,dummy,dummy,dummy,dummy,dummy
5ec0f35c388f6a36d4cdf765,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51c1d044578a09484ace34,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5e51d12c44578a0948a2d423,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5e51c56644578a0948653a8d,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d99791244578a1f48789c64,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf9ab6a44578a0664566cb4,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5d0dabc044578a0ea405c0f5,A383I2LLYX9LJM,0,dummy,dummy,dummy,dummy,dummy
5d90a60944578a1f484fc0d3,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51d29244578a0948b37431,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5d0ee39d44578a1480a6947d,A21AVVEQUEX7DA,0,dummy,dummy,dummy,dummy,dummy
5ec2b6e4388f6a36d4e958c6,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec39294388f6a36d4b9a2c6,A2TUNPP2GOQ1N3,1,dummy,dummy,dummy,dummy,dummy
5de3b7be44578a1a24d2c44d,A3OKWRLKLYVH4F,0,dummy,dummy,dummy,dummy,dummy
5de7172c44578a15c85392cc,A1Y3PSVSU557SW,1,dummy,dummy,dummy,dummy,dummy
5d17c20044578a14a8dcf5b5,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d09ae1744578a00e0f21396,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5e4b96a144578a0948286d09,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5d17a9cf44578a14a8547f3e,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de70f6944578a15c807374c,A1Y3PSVSU557SW,0,dummy,dummy,dummy,dummy,dummy
5de46be444578a15c8c016be,A1Y3PSVSU557SW,0,dummy,dummy,dummy,dummy,dummy
5d0edb6d44578a148016fdf0,A2ET3KM3IE33MM,1,dummy,dummy,dummy,dummy,dummy
5ec0450f388f6a36d4d7ba4e,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d11902e44578a0ddc7a0486,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5d99660044578a1f481c46af,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecb18a22e44261eda0e70ad,AM2W23THD4CI7,0,dummy,dummy,dummy,dummy,dummy
5d09e86444578a00e04191cc,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5e3dad7544578a0948f4bbd0,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4b85f844578a0948c98616,A3P7M9666KJCP,0,dummy,dummy,dummy,dummy,dummy
5ecea9b1f46b2b34fc951dcb,A2TUNPP2GOQ1N3,0,dummy,dummy,dummy,dummy,dummy
5ecf0cfd4d3150ef57cd8573,A3EYNNVOXNBWQU,0,dummy,dummy,dummy,dummy,dummy
5da2300044578a1f48fe1827,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecea985f46b2b34fc90aa5f,A2F8YFFRKK14QD,0,dummy,dummy,dummy,dummy,dummy
5ec2b9ed388f6a36d41a1d77,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0ee54f44578a1480d1ed05,A3UBB1LJKDQGZP,1,dummy,dummy,dummy,dummy,dummy
5ec1ede0388f6a36d4ccb50f,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5d7c65ef44578a1f485dc351,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0deeff44578a0ea441a499,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5cf9704b44578a0664dfb381,A13U35U1PDLQDK,0,dummy,dummy,dummy,dummy,dummy
5d903b6744578a1f489c014b,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d09fb7044578a00e0b0959f,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5e4b0d9d44578a0948c07744,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5ec694c02e44261eda93af8e,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d21639744578a14a8b5d3f1,A3R19ZA45J8915,0,dummy,dummy,dummy,dummy,dummy
5e51ff4decb9ab1534ded5c9,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ebbf244578a1480ee6a26,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d47c39944578a1f485f5db0,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf99c9a44578a0664ab9997,A13U35U1PDLQDK,1,dummy,dummy,dummy,dummy,dummy
5d0dd8c444578a0ea49ea9a5,A383I2LLYX9LJM,1,dummy,dummy,dummy,dummy,dummy
5ec39466388f6a36d4efcb83,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5ecb1f602e44261edaa43c19,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5d17c3ed44578a14a80f9891,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5e4baecf44578a0948fcd671,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5ec39928388f6a36d46d03b2,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d7c54b544578a1f4806810f,A2CCK1JKX48R0H,0,dummy,dummy,dummy,dummy,dummy
5d91ca4444578a1f4892c1fd,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5ecb36c02e44261edafe9f40,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5ecf35b14d315037d5f816d3,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e38ac8044578a094885fac6,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5d0a3ede44578a00e01f18e9,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5ec1c2e9388f6a36d4818d66,AJ2H4FUPQKF9E,0,dummy,dummy,dummy,dummy,dummy
5ec3b39a388f6a36d4c27ec4,A219VCQZADQ45W,1,dummy,dummy,dummy,dummy,dummy
5d0dc2d244578a0ea489dec1,A3R19ZA45J8915,0,dummy,dummy,dummy,dummy,dummy
5d0df60744578a0ea4eaad6f,AM2W23THD4CI7,0,dummy,dummy,dummy,dummy,dummy
5ecea2cdf46b2b34fcfcbc46,A2TUNPP2GOQ1N3,0,dummy,dummy,dummy,dummy,dummy
5d58c91c44578a1f484e1659,A2LN42YO5UY41W,0,dummy,dummy,dummy,dummy,dummy
5d6e671b44578a1f48093af3,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de4401244578a15c8dd78e6,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d10464244578a0ddcbe384b,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d09e03f44578a00e0f138ba,A1NF6PELRKACS9,1,dummy,dummy,dummy,dummy,dummy
5d5a3bd044578a1f48fd66b2,A2HXTXD0IMKUN0,0,dummy,dummy,dummy,dummy,dummy
5ecb1c402e44261eda5ec210,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d8fe98c44578a1f4822361b,A2TUNPP2GOQ1N3,0,dummy,dummy,dummy,dummy,dummy
5d6e11d044578a1f4863d6d4,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5de2abdb44578a1a248e5a8f,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5e51c84444578a09487dd708,AG5PRN6LLI9E1,0,dummy,dummy,dummy,dummy,dummy
5d7c3d7844578a1f489126ca,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5e511f0f44578a094828af00,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5ecf0e824d3150ef57f56f0e,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5d0fd1fc44578a1e146b4a92,A1CF6U3GF7DZEJ,0,dummy,dummy,dummy,dummy,dummy
5de2cc2344578a1a24d0746c,A2F8YFFRKK14QD,1,dummy,dummy,dummy,dummy,dummy
5d759d4e44578a1f48daf955,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de45a2144578a15c86b0fba,A1Y3PSVSU557SW,1,dummy,dummy,dummy,dummy,dummy
5de45d6f44578a15c8a47c8d,A1Y3PSVSU557SW,0,dummy,dummy,dummy,dummy,dummy
5d0ee18244578a1480803892,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5e4bb5fb44578a0948357481,AYJGJAIY0EXW,0,dummy,dummy,dummy,dummy,dummy
5e50fd3344578a0948669612,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d47c48a44578a1f48683081,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5ece82f8f46b2b34fc13baeb,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5ecf3cd94d315037d5231a85,A3EYNNVOXNBWQU,0,dummy,dummy,dummy,dummy,dummy
5cf9b87e44578a0664bcd44b,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d6ea2b444578a1f4872c34d,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5d6ea2a044578a1f487262ba,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d7c2b9544578a1f4854944b,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5d21278744578a14a82f400b,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5d47b8fd44578a1f48c8d9ad,A1NF6PELRKACS9,1,dummy,dummy,dummy,dummy,dummy
5d5459af44578a1f48b25b62,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d211f5644578a14a8be2b02,A219VCQZADQ45W,0,dummy,dummy,dummy,dummy,dummy
5d0dcb8644578a0ea454ae24,A8TIL9U6YHG5,0,dummy,dummy,dummy,dummy,dummy
5d0ecbdf44578a14801b8077,A21AVVEQUEX7DA,0,dummy,dummy,dummy,dummy,dummy
5d58c48b44578a1f482a51de,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5d47acbf44578a1f48ff8eba,A2B6374OK8RXI9,0,dummy,dummy,dummy,dummy,dummy
5ebf95eb388f6a36d48d38e6,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0f01f344578a1480c51b4e,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf9774b44578a066411a6dc,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0a445c44578a00e06ce369,AL8NYDL4JOYL3,1,dummy,dummy,dummy,dummy,dummy
5de4194444578a15c85c9410,A1Y3PSVSU557SW,0,dummy,dummy,dummy,dummy,dummy
5d34c32d44578a153c187dcf,A3R19ZA45J8915,1,dummy,dummy,dummy,dummy,dummy
5cf84fcd44578a066481ed49,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de42fe444578a15c8c99780,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5cf9c51744578a06641b236c,A2UF2FRGVW4T89,1,dummy,dummy,dummy,dummy,dummy
5d0d991d44578a0ea4234555,A27VBVMMEX9GJB,0,dummy,dummy,dummy,dummy,dummy
5ec2d69c388f6a36d4b10c48,A219VCQZADQ45W,0,dummy,dummy,dummy,dummy,dummy
5ecc4fdcb4700f2ddc05d5f1,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5e3e040844578a094871ba98,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de4361444578a15c864d222,A1Y3PSVSU557SW,1,dummy,dummy,dummy,dummy,dummy
5ec3983d388f6a36d44caa44,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d9126fb44578a1f48b20b44,A1CF6U3GF7DZEJ,0,dummy,dummy,dummy,dummy,dummy
5d0ebe3144578a14801c7afd,A2ET3KM3IE33MM,0,dummy,dummy,dummy,dummy,dummy
5de451b844578a15c8e57a4c,A1Y3PSVSU557SW,0,dummy,dummy,dummy,dummy,dummy
5ec3ad58388f6a36d40fec3c,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0a16b044578a00e0cfd6d9,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5e51a29744578a094893349f,AYJGJAIY0EXW,0,dummy,dummy,dummy,dummy,dummy
5dabbd7b44578a1a24b2a933,AOJJKHK2TVFPC,0,dummy,dummy,dummy,dummy,dummy
5ec3ab7d388f6a36d4dbae8d,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d0efa3f44578a14803e73c5,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de3832744578a1a24965f44,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5ecf0edd4d3150ef57ff19e5,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5ecea67df46b2b34fc23c073,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5ec3b572388f6a36d4e5848a,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5d6de80844578a1f4801edea,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ece8373f46b2b34fc29ef23,A3P7M9666KJCP,0,dummy,dummy,dummy,dummy,dummy
5cf8631544578a06643f4d12,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf96a6e44578a0664bcee23,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5d3cb8d144578a153c2d12c9,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d5458e044578a1f48a0360f,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cff068f44578a0664024b8d,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5d0a312244578a00e0ac2dc5,AJ2H4FUPQKF9E,1,dummy,dummy,dummy,dummy,dummy
5ec38f02388f6a36d44d712e,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5e3e087d44578a0948a0484d,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5e4bb34844578a09481be651,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ebf7fb0388f6a36d4a8c2ac,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ef9f844578a148036f2a9,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de7181244578a15c85878eb,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e38a65944578a094809d315,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0d96b544578a0ea4e6c4a0,A3R19ZA45J8915,0,dummy,dummy,dummy,dummy,dummy
5d21373344578a14a8d02947,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5e38a6df44578a0948100108,AEF601SQFOSBL,0,dummy,dummy,dummy,dummy,dummy
5d47b6d344578a1f48973ad9,A1CF6U3GF7DZEJ,0,dummy,dummy,dummy,dummy,dummy
5d0ef22444578a14806359c6,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ebf936d388f6a36d45dfb6a,A3P7M9666KJCP,1,dummy,dummy,dummy,dummy,dummy
5ecc50e2b4700f2ddc2f69d2,A5BMA5POGL8DW,1,dummy,dummy,dummy,dummy,dummy
5de45d2f44578a15c89f4710,A1Y3PSVSU557SW,1,dummy,dummy,dummy,dummy,dummy
5de440cc44578a15c8e94003,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5ecf36bc4d315037d5210b88,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5d0ec27a44578a148076fc96,A21AVVEQUEX7DA,1,dummy,dummy,dummy,dummy,dummy
5d544e9244578a1f484e3d1b,AYJGJAIY0EXW,0,dummy,dummy,dummy,dummy,dummy
5d0efd3944578a148061a84d,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5e3da48a44578a09489cd184,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5de45d5844578a15c8a2601b,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0d9a7044578a0ea435f9ea,A1CF6U3GF7DZEJ,0,dummy,dummy,dummy,dummy,dummy
5d7c737744578a1f48919bc7,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5e4bca1344578a0948beb4ca,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d6e52ea44578a1f48e4d3d4,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51d1f144578a0948ac92e4,A1CF6U3GF7DZEJ,1,dummy,dummy,dummy,dummy,dummy
5ec1ef48388f6a36d4e1e7dd,A39ZQZ2T5Z7JSB,0,dummy,dummy,dummy,dummy,dummy
5e4bcc1d44578a0948c50259,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d6e42ab44578a1f48c6a603,A2LN42YO5UY41W,1,dummy,dummy,dummy,dummy,dummy
5cf862ab44578a066432a90e,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5e3891bc44578a094852b9b6,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5d6e95ce44578a1f485db722,A2LN42YO5UY41W,0,dummy,dummy,dummy,dummy,dummy
5d1935a044578a14a873423b,AYJGJAIY0EXW,1,dummy,dummy,dummy,dummy,dummy
5e51161644578a0948ddc40a,ARFAW0SGYEMFL,1,dummy,dummy,dummy,dummy,dummy
5ec168a8388f6a36d4dac9fd,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d6e802d44578a1f4837529d,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5d0dbb6944578a0ea4fd65d9,A3R19ZA45J8915,0,dummy,dummy,dummy,dummy,dummy
5da252ef44578a1f48a22f38,A2LN42YO5UY41W,0,dummy,dummy,dummy,dummy,dummy
5ecc5131b4700f2ddc39cc1f,A2F8YFFRKK14QD,1,dummy,dummy,dummy,dummy,dummy
5d0ef98b44578a14802cb954,AYYH6PRXLFM9T,0,dummy,dummy,dummy,dummy,dummy
5e51fdfcecb9ab1534cbefec,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5d0d987444578a0ea40e89df,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5e52032aecb9ab1534348487,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ddcdb44578a0ea40056f4,A8TIL9U6YHG5,1,dummy,dummy,dummy,dummy,dummy
5d47afe644578a1f4824c207,ALJBVO9XK6O99,0,dummy,dummy,dummy,dummy,dummy
5d118f3544578a0ddc660395,A1CF6U3GF7DZEJ,1,dummy,dummy,dummy,dummy,dummy
5ecf0f074d3150ef57039762,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5ec39b21388f6a36d4a4f6a0,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec3ad5c388f6a36d4109900,A2F8YFFRKK14QD,0,dummy,dummy,dummy,dummy,dummy
5e3e110d44578a09481d36f4,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de42c6844578a15c87bf88e,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d5a3a6344578a1f48f51cc4,AYJGJAIY0EXW,0,dummy,dummy,dummy,dummy,dummy
5cfd642444578a066493674c,A27VBVMMEX9GJB,0,dummy,dummy,dummy,dummy,dummy
5ecf12294d3150ef5758edc2,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5cf9c41444578a0664126e80,A24F42H3K58D8A,1,dummy,dummy,dummy,dummy,dummy
5ebf8be3388f6a36d4d985e2,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5ecc517ab4700f2ddc471ab0,A5BMA5POGL8DW,1,dummy,dummy,dummy,dummy,dummy
5e51022444578a0948845177,A3P7M9666KJCP,0,dummy,dummy,dummy,dummy,dummy
5d10235644578a0ddca34a58,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5ecb59e12e44261eda7e8f54,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
