,iid,A1,A2,A3,age,sex,org,hour,weekday,result,truth
1094,5d102da844578a0ddcd92780,0,0,0,>=40,male,is-org,15,Thu,0,0
1095,5e3db03444578a0948123634,0,0,0,19-29,female,non-org,12,Tue,0,0
1096,5e4ba50b44578a0948ae0827,0,0,0,19-29,female,non-org,19,Sat,0,0
1097,5e3db03c44578a0948127e10,1,0,0,19-29,male,non-org,06,Thu,0,1
1098,5e3db49c44578a09483ed87b,0,0,0,19-29,male,non-org,10,Thu,0,0
1099,5e3db5b744578a09484b5ded,0,0,0,30-39,female,non-org,12,Thu,0,0
1100,5e3db65144578a094851c939,0,0,1,30-39,male,non-org,23,Sat,0,0
1101,5e3db7dc44578a09486302dd,0,0,0,19-29,male,non-org,17,Thu,0,1
1102,5de40aeb44578a15c8984a76,0,0,0,19-29,male,non-org,15,Tue,0,0
1103,5e3db94144578a0948718d99,0,0,0,19-29,female,non-org,09,Sun,0,0
1104,5de2eb3f44578a1a24fa191c,1,1,1,19-29,female,non-org,17,Sun,1,1
1105,5e3db97b44578a094873ad34,0,1,0,<=18,female,non-org,00,Fri,0,1
1106,5e3dbae044578a094880d177,1,1,0,>=40,male,non-org,11,Sun,1,0
1107,5e3dbcb044578a0948913249,1,0,0,30-39,female,non-org,12,Sun,0,0
1108,5e3dbde444578a09489a9eb3,0,0,1,30-39,female,non-org,09,Fri,0,0
1109,5e3dbe7244578a09489fc560,0,0,0,19-29,female,non-org,14,Sun,0,0
1110,5e3dbf6344578a0948a8a6e9,0,0,1,>=40,male,non-org,19,Sun,0,1
1111,5e3dbf6444578a0948a8b8c3,1,1,1,>=40,male,non-org,19,Sun,1,1
1112,5d900c3544578a1f484d7797,0,1,0,>=40,male,non-org,16,Wed,0,0
1113,5d90149d44578a1f48604d52,0,0,1,>=40,male,non-org,17,Wed,0,0
1114,5d91852644578a1f482d145a,0,0,0,>=40,male,non-org,21,Fri,0,0
1115,5d0ebf8144578a1480343ada,0,1,0,>=40,male,non-org,08,Thu,0,0
1116,5d0ef2de44578a148076a47e,0,0,0,>=40,male,non-org,10,Mon,0,0
1117,5d0ef32544578a14807f34bd,0,0,0,>=40,male,non-org,10,Fri,0,1
1118,5d17cb6944578a14a83f396b,0,0,0,>=40,male,non-org,07,Sat,0,0
1119,5d19364444578a14a8842620,1,0,0,>=40,male,non-org,07,Sun,0,0
1120,5d0d835644578a0ea4beeb8b,1,1,1,>=40,male,non-org,20,Mon,1,1
1121,5cf86fcd44578a0664b8b85c,0,1,1,>=40,male,non-org,07,Sun,1,1
1122,5cf85e9a44578a0664b3ef47,0,0,0,>=40,male,non-org,08,Sat,0,0
1123,5cf8712544578a0664c49146,1,1,0,>=40,male,non-org,18,Sun,1,1
1124,5cf8480b44578a0664b4f6eb,1,1,1,>=40,male,non-org,18,Mon,1,1
1125,5e3dbf6444578a0948a8b4ed,1,0,0,19-29,female,non-org,19,Sun,0,1
1126,5e3dbf7744578a0948a9cfef,1,1,0,19-29,female,non-org,18,Sun,1,1
1127,5e3dc18344578a0948c5f307,0,0,0,<=18,male,non-org,07,Mon,0,0
1128,5e3dc24944578a0948d29126,0,0,0,19-29,male,non-org,14,Mon,0,0
1129,5d0ee2a944578a14809ed9c6,0,0,0,19-29,male,non-org,19,Wed,0,0
1130,5e3dc27d44578a0948d73b31,1,0,1,30-39,male,non-org,12,Mon,1,0
1131,5e3dc28244578a0948d7c5eb,0,0,0,>=40,male,is-org,16,Mon,0,0
1132,5e3dc2a744578a0948db8707,1,1,1,>=40,female,non-org,17,Mon,1,1
1133,5e3dc2c144578a0948de3d2d,1,0,0,19-29,female,non-org,16,Mon,0,1
1134,5e3dc2e244578a0948e187c6,0,0,1,<=18,female,non-org,16,Mon,0,1
1135,5d0a004944578a00e0dab5e5,0,1,0,<=18,female,non-org,15,Thu,0,0
1136,5e3de0b944578a0948e8f12e,1,0,1,>=40,male,non-org,21,Fri,1,1
1137,5e3de10444578a0948ea3112,0,0,0,>=40,male,is-org,22,Fri,0,0
1138,5e3de45344578a0948f7ef20,0,0,0,19-29,female,non-org,18,Tue,0,0
1139,5e3de47b44578a0948f896ba,0,0,0,19-29,female,non-org,00,Sat,0,0
1140,5e3de48944578a0948f8d671,1,1,0,30-39,male,non-org,00,Sat,1,1
1141,5e3dedce44578a0948230a90,1,0,0,>=40,male,non-org,09,Sat,0,1
1142,5e3dee1844578a09482686d8,0,0,0,19-29,male,non-org,08,Sat,0,1
1143,5e3dee3944578a094827e268,0,0,0,>=40,male,non-org,10,Sat,0,0
1144,5e3deea644578a09482be4de,1,0,0,19-29,male,non-org,22,Wed,0,0
1145,5e3df22244578a09483754a5,0,0,0,19-29,female,non-org,09,Sat,0,0
1146,5dabc20144578a1a24043059,1,1,1,19-29,female,non-org,20,Thu,1,1
1147,5e3df94344578a09484885bb,0,0,0,30-39,male,non-org,15,Sat,0,0
1148,5e3e03e944578a0948705db9,1,1,0,30-39,male,non-org,10,Thu,1,1
1149,5e3e040844578a094871ba98,0,0,0,>=40,male,non-org,21,Sat,0,0
1150,5e3e077144578a0948949e20,0,0,0,19-29,male,non-org,07,Sun,0,1
1151,5e3e078244578a0948953ddc,0,0,0,30-39,male,non-org,18,Thu,0,0
1152,5e3e084d44578a09489e4ee4,0,0,0,19-29,female,non-org,22,Thu,0,0
1153,5e3e085144578a09489e8268,1,0,0,30-39,male,is-org,20,Thu,0,0
1154,5e3e086244578a09489f32fd,1,1,1,19-29,male,non-org,12,Sun,1,1
1155,5e3e087d44578a0948a0484d,0,0,0,>=40,male,non-org,23,Thu,0,0
1156,5e3e0a2d44578a0948b3c9ab,0,0,0,30-39,male,non-org,15,Sun,0,0
1157,5e3e0b7a44578a0948caf281,0,0,0,30-39,male,non-org,08,Fri,0,1
1158,5e3e0c7544578a0948d4dea9,0,0,1,30-39,female,non-org,dummy,dummy,0,1
1159,5e3e0dbf44578a0948e701e7,0,0,1,>=40,male,non-org,10,Fri,0,0
1160,5e3e0ea944578a0948f36293,1,1,1,>=40,male,non-org,13,Fri,1,1
1161,5e3e109944578a09481399e7,1,0,0,>=40,male,non-org,10,Mon,0,0
1162,5e3e110d44578a09481d36f4,1,0,0,19-29,female,is-org,16,Mon,0,1
1163,5e4aebe644578a09483227cc,0,0,0,19-29,female,non-org,00,Sun,0,0
1164,5e4aec7e44578a094833192a,0,0,0,>=40,male,non-org,21,Tue,0,0
1165,5e4aeec144578a09483922dc,0,0,0,<=18,male,non-org,14,Tue,0,0
1166,5e4af41944578a0948486cad,1,1,1,19-29,male,non-org,15,Tue,1,1
1167,5e4af7b544578a0948543570,0,1,0,>=40,male,is-org,19,Mon,0,0
1168,5e4b002244578a0948757d24,1,1,0,>=40,male,non-org,18,Tue,1,1
1169,5e4b02ba44578a094885e061,0,0,0,>=40,male,non-org,19,Tue,0,0
1170,5e4b0d0144578a0948bca0b6,1,1,1,>=40,female,non-org,13,Sun,1,1
1171,5e4b0d9d44578a0948c07744,0,0,0,>=40,male,is-org,11,Wed,0,0
1172,5d118fde44578a0ddc7428be,1,1,0,>=40,male,is-org,18,Mon,1,1
1173,5e4b117644578a0948d04e21,0,0,0,30-39,male,is-org,07,Tue,0,0
1174,5e4b12ed44578a0948d43aa0,0,0,0,>=40,male,is-org,11,Sun,0,0
1175,5cf83da644578a066424c3dd,0,0,0,>=40,male,is-org,09,Sat,0,0
1176,5cf83da744578a066424e062,0,0,0,>=40,male,is-org,09,Sat,0,0
1177,5e4b12ff44578a0948d4a73c,1,0,1,19-29,male,non-org,23,Tue,1,1
1178,5e4b144144578a0948da0115,0,0,0,>=40,female,non-org,10,Wed,0,0
1179,5e4b147d44578a0948db74a6,1,0,1,30-39,female,non-org,14,Sun,1,1
1180,5e4b175144578a0948ec195e,0,0,0,>=40,male,non-org,10,Tue,0,0
1181,5e4b1f0644578a094810ff22,1,0,0,30-39,male,non-org,07,Wed,0,0
1182,5e4b22ef44578a0948297be9,1,1,0,19-29,male,non-org,17,Sun,1,1
1183,5d0db56e44578a0ea4a90365,0,0,1,19-29,male,non-org,21,Sat,0,1
1184,5e4b22f544578a094829a1d8,0,0,0,30-39,female,non-org,20,Tue,0,0
1185,5e4b24a744578a0948304c6f,0,0,0,30-39,male,non-org,19,Wed,0,0
1186,5e4b273544578a0948372dbf,0,1,0,30-39,male,non-org,16,Tue,0,0
1187,5e4b2a4144578a094841b41b,1,0,0,30-39,female,non-org,10,Sat,0,1
1188,5e4b34e644578a09485aa960,0,0,0,30-39,male,non-org,19,Tue,0,0
1189,5e4b36a944578a09485e3951,0,0,0,>=40,female,non-org,17,Tue,0,0
1190,5e4b3c9044578a09486a4037,0,0,0,19-29,female,non-org,14,Sat,0,0
1191,5e4b3f9f44578a09486ff9d9,0,0,0,19-29,female,non-org,20,Tue,0,0
1192,5e4b42d344578a0948787551,1,1,1,>=40,male,non-org,15,Wed,1,1
1193,5e4b45e744578a094883e320,0,1,0,30-39,male,is-org,16,Sat,0,1
1194,5e4b47ae44578a09488b98e6,0,0,0,>=40,female,non-org,16,Sat,0,0
1195,5e4b487b44578a094891ee86,0,0,0,19-29,male,non-org,20,Tue,0,0
1196,5e4b4e0244578a0948a4e367,0,1,0,>=40,female,non-org,22,Tue,0,0
1197,5e4b52f044578a0948b1afdd,0,1,0,30-39,male,non-org,19,Wed,0,0
1198,5e4b538544578a0948b3e6ee,0,0,0,>=40,male,non-org,17,Wed,0,0
1199,5e4b7c8544578a09488d41d6,0,0,0,>=40,male,non-org,12,Thu,0,0
1200,5e4b53dc44578a0948b5db9f,1,1,1,30-39,male,non-org,05,Mon,1,1
1201,5e4b548144578a0948b8ec47,1,1,1,>=40,male,non-org,18,Wed,1,1
1202,5e4b559144578a0948bbffab,0,0,0,>=40,female,non-org,10,Mon,0,0
1203,5e4b572244578a0948be7d63,1,0,0,>=40,male,non-org,20,Sat,0,0
1204,5e4b57a044578a0948c0c904,0,0,0,30-39,male,non-org,22,Sat,0,0
1205,5e4b5ce444578a0948cf8c44,0,0,0,30-39,male,non-org,11,Mon,0,0
1206,5e4b70cb44578a09482f7c46,1,1,1,30-39,male,non-org,07,Thu,1,1
1207,5e4b71d444578a094835c3e7,1,0,0,>=40,male,non-org,08,Thu,0,1
1208,5e4b72e244578a09483f8eee,0,0,0,19-29,female,non-org,16,Mon,0,0
1209,5e4b752544578a0948468e94,1,0,0,19-29,male,non-org,18,Thu,0,0
1210,5e4b76b044578a094852acb3,0,0,1,30-39,female,non-org,17,Mon,0,0
1211,5e4b774d44578a0948590b89,1,0,1,30-39,female,non-org,17,Thu,1,1
1212,5e4b777344578a094859bc35,1,1,0,30-39,male,non-org,21,Mon,1,1
1213,5e4b77ab44578a09485caba3,0,0,0,30-39,male,non-org,21,Mon,0,0
1214,5e4b7a5244578a0948749d38,0,1,0,>=40,male,is-org,14,Sun,0,1
1215,5e4b7a8844578a094876533d,0,0,0,19-29,male,non-org,22,Thu,0,0
1216,5e4b7d0d44578a094891b1a0,0,0,0,19-29,female,non-org,13,Thu,0,0
1217,5e4b7ecf44578a09489c291e,0,1,0,30-39,female,non-org,17,Fri,0,1
1218,5e4b7f6d44578a09489ee646,0,0,0,30-39,male,non-org,23,Thu,0,0
1219,5d52fe3e44578a1f48fef69a,0,1,1,30-39,male,non-org,22,Wed,1,1
1220,5d102eaf44578a0ddcde78bb,1,1,1,30-39,male,non-org,17,Thu,1,1
1221,5d21334944578a14a8bd511a,1,1,1,30-39,male,non-org,11,Wed,1,1
1222,5d0a15d544578a00e0c721ad,1,1,1,30-39,male,non-org,19,Sun,1,1
1223,5d0a36ce44578a00e0e85065,1,1,1,30-39,male,non-org,18,Sun,1,1
1224,5d0a31c844578a00e0b3043d,1,1,1,30-39,male,non-org,20,Wed,1,1
1225,5cfd514844578a06640bf66d,1,1,1,30-39,male,non-org,06,Thu,1,1
1226,5e4b7fab44578a0948a00c24,1,0,1,30-39,male,non-org,14,Thu,1,1
1227,5e4b856744578a0948c4610a,0,0,0,19-29,female,non-org,07,Mon,0,1
1228,5e4b857b44578a0948c4f525,1,0,0,>=40,male,non-org,18,Thu,0,0
1229,5e4b85f844578a0948c98616,0,0,0,30-39,female,non-org,21,Sun,0,0
1230,5e4b876044578a0948d932eb,0,0,0,19-29,female,non-org,07,Fri,0,0
1231,5e4b8b1b44578a0948efbbc4,1,1,1,>=40,male,non-org,19,Thu,1,1
1232,5e4b8b6a44578a0948f1f121,0,0,1,<=18,male,non-org,01,Sat,0,1
1233,5e4b8d3744578a0948fb0d17,1,0,0,19-29,male,non-org,11,Mon,0,0
1234,5d6dadb544578a1f484d1f4a,0,0,0,19-29,male,non-org,14,Mon,0,0
1235,5d8fb52044578a1f48ad67d6,0,0,0,19-29,male,non-org,17,Mon,0,0
1236,5e4b8ee144578a09480273a8,0,1,1,30-39,female,non-org,21,Sun,1,1
1237,5e4c05c444578a0948b3e79a,0,1,1,30-39,female,non-org,00,Thu,1,1
1238,5e4b94ac44578a0948193041,0,0,0,>=40,female,non-org,12,Mon,0,0
1239,5e4b950344578a09481bf2bb,0,0,0,<=18,female,non-org,08,Sat,0,0
1240,5e4b955e44578a09481f4120,0,1,0,19-29,male,non-org,08,Sat,0,0
1241,5e4b95af44578a094822be99,1,1,1,19-29,female,non-org,13,Mon,1,1
1242,5e4b96a144578a0948286d09,1,0,0,>=40,male,is-org,21,Sat,0,0
1243,5e4b96de44578a09482b5125,0,0,0,>=40,male,non-org,19,Sat,0,1
1244,5e4b974f44578a09482eb7ec,1,1,1,30-39,female,non-org,09,Sat,1,1
1245,5e4b983644578a0948356b72,0,0,0,19-29,male,non-org,10,Sat,0,0
1246,5de32e9044578a1a2438919a,1,0,0,19-29,male,non-org,15,Fri,0,0
1247,5e4b9c7544578a09485a5c27,0,1,0,>=40,female,non-org,07,Fri,0,1
1248,5e4b9e7444578a09486faf92,0,0,0,>=40,male,non-org,dummy,dummy,0,0
1249,5e4ba02f44578a0948829230,0,0,0,19-29,male,non-org,23,Mon,0,0
1250,5e4ba11e44578a09488b128d,1,0,1,30-39,female,non-org,23,Mon,1,1
1251,5d9012f644578a1f485a069b,0,0,0,30-39,female,non-org,22,Fri,0,1
1252,5d0db74b44578a0ea4c83bf2,0,0,0,30-39,female,non-org,23,Thu,0,1
1253,5e4ba16644578a09488edd7d,0,0,0,>=40,male,non-org,22,Mon,0,0
1254,5e4ba30f44578a09489db6a5,0,0,0,<=18,male,non-org,13,Fri,0,0
1255,5e4ba4e144578a0948ac1928,0,0,0,>=40,male,non-org,19,Sat,0,0
1256,5e4ba50644578a0948adc9eb,0,0,0,>=40,male,non-org,13,Fri,0,0
1257,5e4ba82644578a0948c4d777,0,0,0,30-39,male,non-org,12,Thu,0,0
1258,5e4bab2744578a0948dfe4aa,0,0,0,19-29,male,non-org,05,Wed,0,0
1259,5e4bae9544578a0948f9a697,0,1,1,30-39,female,non-org,10,Wed,1,1
1260,5e4baecf44578a0948fcd671,0,0,0,19-29,male,non-org,11,Tue,0,0
1261,5e4bafa544578a094802e859,0,0,0,30-39,male,non-org,13,Thu,0,0
1262,5e4bafbd44578a0948047b18,0,0,0,19-29,male,non-org,14,Sun,0,0
1263,5e4bb05744578a09480b01cb,0,0,0,30-39,male,non-org,14,Sun,0,0
1264,5e4bbe2244578a09486787be,0,0,0,30-39,male,non-org,22,Thu,0,0
1265,5e4bb07044578a09480c2cd7,0,1,0,>=40,male,non-org,09,Tue,0,1
1266,5d7c5cfc44578a1f483e5597,1,1,1,>=40,male,non-org,14,Mon,1,1
1267,5d3cb34f44578a153cb58124,1,0,0,>=40,male,non-org,06,Mon,0,0
1268,5d09db7c44578a00e0b7f296,1,0,1,>=40,male,non-org,13,Wed,1,1
1269,5cf9cab544578a066461c9a7,1,1,1,>=40,male,non-org,12,Thu,1,1
1270,5cf996e044578a066482e51e,1,1,1,>=40,male,non-org,13,Fri,1,1
1271,5e4bb15b44578a0948117339,1,1,1,19-29,male,non-org,21,Fri,1,1
1272,5e4bb34844578a09481be651,0,0,0,30-39,female,non-org,10,Tue,0,0
1273,5e4bb3b844578a09481fbcd1,0,0,0,30-39,male,non-org,16,Sun,0,0
1274,5e4bb41444578a0948227199,0,0,0,>=40,male,non-org,21,Fri,0,0
1275,5d5a260444578a1f48c7c8d6,0,0,0,>=40,male,non-org,14,Sat,0,0
1276,5e4bb71544578a09483ce4e1,1,1,1,30-39,female,non-org,18,Thu,1,1
1277,5da2467f44578a1f486ce7c2,1,1,1,30-39,female,non-org,10,Fri,1,1
1278,5e4bb7dc44578a0948458a20,1,1,1,19-29,female,non-org,20,Sun,1,1
1279,5cf84ec244578a06645e20f0,0,1,1,19-29,female,non-org,07,Thu,1,0
1280,5e4bc16b44578a09487a151a,1,0,0,30-39,male,non-org,08,Sat,0,1
1281,5e4bc34f44578a094888bccc,1,0,0,>=40,female,non-org,22,Tue,0,1
1282,5e4bc58744578a09489f0077,1,1,1,19-29,female,non-org,22,Mon,1,1
1283,5e4bc7eb44578a0948b616f2,0,0,0,>=40,male,is-org,09,Fri,0,0
1284,5e4bca1344578a0948beb4ca,1,1,1,30-39,male,non-org,07,Mon,1,0
1285,5e4bca5944578a0948c09ae4,0,0,0,>=40,male,non-org,07,Sun,0,0
1286,5e4bcba344578a0948c404f5,0,0,1,19-29,female,non-org,08,Mon,0,0
1287,5e4bcc1d44578a0948c50259,0,0,0,>=40,male,non-org,12,Sun,0,0
1288,5e4bce8044578a0948cebaeb,0,0,0,30-39,male,non-org,08,Fri,0,0
1289,5e4bcfe444578a0948d3e715,1,1,1,19-29,male,non-org,10,Sun,1,1
1290,5e4bd6d244578a0948f119eb,0,0,0,19-29,male,non-org,10,Mon,0,0
1291,5e4bd16844578a0948d906cb,1,1,1,19-29,female,non-org,11,Sun,1,1
1292,5e4bd20d44578a0948db9c78,0,0,0,>=40,male,non-org,13,Sun,0,0
1293,5e4bd2e844578a0948e1d080,1,1,1,19-29,female,non-org,07,Tue,1,1
1294,5e4bd41844578a0948e5d870,1,1,0,30-39,male,non-org,10,Fri,1,0
1295,5e4bd4a844578a0948e8305e,1,0,0,>=40,male,non-org,11,Fri,0,1
1296,5e4bd79c44578a0948f70500,0,0,0,19-29,male,non-org,14,Fri,0,0
1297,5e4bd82344578a0948fcb5f0,0,0,0,19-29,male,non-org,08,Tue,0,0
1298,5e4bd95e44578a094807d43e,1,0,0,>=40,female,non-org,17,Fri,0,0
1299,5e4bdb7c44578a0948182dd5,1,1,0,>=40,female,non-org,16,Mon,1,1
1300,5e4bddf744578a09482c4ec8,0,1,0,>=40,male,is-org,17,Sun,0,0
1301,5e4bde0144578a09482d1556,1,0,0,<=18,female,non-org,16,Mon,0,0
1302,5e4bdeb544578a0948394e22,0,0,0,>=40,male,non-org,14,Tue,0,1
1303,5e4bdf6644578a0948404d63,1,1,1,>=40,female,non-org,12,Tue,1,1
1304,5e4be42c44578a094866be65,0,0,0,>=40,female,non-org,07,Mon,0,0
1305,5e4be54644578a09486d29dc,0,0,0,30-39,male,is-org,10,Mon,0,0
1306,5e4be7ac44578a09487dfbf0,0,0,0,19-29,male,non-org,16,Mon,0,1
1307,5e4be81044578a0948856c14,0,0,0,30-39,male,non-org,19,Mon,0,0
1308,5e4be84d44578a094886c815,0,0,0,19-29,male,non-org,17,Mon,0,0
1309,5e4be89c44578a094888a168,1,0,1,30-39,female,non-org,20,Mon,1,1
1310,5e4bfb1c44578a09488ed054,0,0,0,19-29,female,non-org,21,Fri,0,0
1311,5e4c023e44578a0948a28439,0,1,0,19-29,male,non-org,12,Wed,0,0
1312,5e4c028344578a0948a49304,1,0,0,>=40,male,non-org,22,Fri,0,1
1313,5e4c048944578a0948aa917d,1,1,1,19-29,female,non-org,13,Wed,1,1
1314,5e4c055644578a0948b06f49,0,1,0,30-39,male,non-org,15,Wed,0,0
1315,5e4c0f0744578a0948d45dc6,0,0,0,19-29,female,non-org,08,Sat,0,0
1316,5e4c146a44578a0948e6962b,0,0,1,30-39,male,is-org,10,Thu,0,0
1317,5d0d69f944578a0ea455379c,0,0,0,30-39,male,is-org,17,Tue,0,0
1318,5d09e7ab44578a00e033a711,1,0,1,30-39,male,is-org,08,Sat,1,1
1319,5e4c162644578a0948eb6b7c,1,1,1,<=18,male,non-org,19,Wed,1,1
1320,5cf929fd44578a0664e98b88,1,0,0,<=18,male,non-org,01,Tue,0,0
1321,5e4c17df44578a0948f5b6bb,0,0,0,19-29,male,non-org,13,Thu,0,0
1322,5e4c1e1b44578a0948283084,0,0,0,19-29,male,non-org,18,Sat,0,0
1323,5e4c182044578a0948f82684,0,0,0,<=18,male,is-org,10,Sat,0,0
1324,5e4c188344578a0948fcc79b,0,0,0,>=40,female,non-org,13,Sat,0,0
1325,5e4c194144578a094801cd5b,0,0,1,30-39,male,non-org,12,Sat,0,0
1326,5e4c194f44578a09480276c2,0,0,0,19-29,male,non-org,22,Wed,0,0
1327,5e4c1c7a44578a09481630b0,1,0,0,30-39,male,is-org,17,Sat,0,1
1328,5e4c1c8744578a09481720a8,0,0,0,19-29,male,non-org,16,Sat,0,0
1329,5e4c1d5744578a09481f0c2a,0,0,0,30-39,male,non-org,07,Thu,0,1
1330,5e4c1df744578a0948253b04,1,0,0,19-29,male,non-org,19,Thu,0,0
1331,5e4c1e1244578a09482751bc,1,0,1,>=40,male,non-org,20,Sat,1,1
1332,5e51a92544578a0948b28047,0,0,0,>=40,male,non-org,19,Tue,0,1
1333,5de45aa844578a15c8724a5c,0,0,0,>=40,male,non-org,14,Fri,0,0
1334,5e4c1e1844578a094827e790,0,0,1,19-29,male,non-org,17,Thu,0,1
1335,5d7c63e744578a1f4856434f,0,0,1,19-29,male,non-org,13,Thu,0,0
1336,5e4c1e8044578a0948303275,0,0,0,>=40,male,is-org,20,Sat,0,0
1337,5e4c20c544578a0948433a59,0,1,0,>=40,male,non-org,11,Thu,0,0
1338,5d5a3bd044578a1f48fd66b2,0,0,0,>=40,male,non-org,13,Sun,0,0
1339,5e4c21b244578a094847495f,0,0,0,19-29,female,non-org,11,Thu,0,0
1340,5e4c249b44578a09485520e6,1,1,0,>=40,male,non-org,23,Sat,1,1
1341,5e4c24e944578a094855de44,1,0,0,30-39,male,non-org,23,Thu,0,1
1342,5e4c283044578a09486149dc,1,1,1,<=18,female,non-org,14,Thu,1,1
1343,5e4c2e0e44578a094886e031,0,0,0,19-29,female,non-org,10,Fri,0,0
1344,5de41c4f44578a15c88ae162,1,1,1,19-29,female,non-org,07,Mon,1,1
1345,5d6e40e544578a1f48c27e30,0,0,1,19-29,female,non-org,18,Thu,0,0
1346,5d8fc5fe44578a1f48e05f09,0,0,0,19-29,female,non-org,05,Mon,0,0
1347,5d0ee43f44578a1480b5c0ed,1,0,0,19-29,female,non-org,23,Wed,0,1
1348,5d19358244578a14a8702a5f,0,1,0,19-29,female,non-org,21,Sat,0,0
1349,5d0d81db44578a0ea4af7fc4,1,1,1,19-29,female,non-org,08,Tue,1,1
1350,5e4c2f2244578a094892ea6e,1,0,0,<=18,female,non-org,08,Fri,0,0
1351,5e4c2f5f44578a09489597b3,0,0,0,>=40,male,non-org,12,Fri,0,0
1352,5e4c2fc944578a0948a07bb8,1,0,0,>=40,male,non-org,12,Fri,0,0
1353,5d1025fe44578a0ddcb43c8c,0,0,0,>=40,male,non-org,23,Thu,0,0
1354,5e4c30a844578a0948a61280,0,1,1,30-39,female,non-org,12,Sun,1,1
1355,5e4c32fa44578a0948b6cc49,1,0,0,19-29,female,non-org,18,Fri,0,1
1356,5e4c35d244578a0948c640bb,0,0,0,19-29,female,non-org,00,Sat,0,0
1357,5e4c38a144578a0948dc184b,1,0,0,>=40,male,is-org,12,Sat,0,0
1358,5e4c399744578a0948e1814b,0,1,0,19-29,female,non-org,14,Sat,0,1
1359,5e4c39a144578a0948e229e5,0,0,0,>=40,female,non-org,14,Sat,0,0
1360,5e4c3b0644578a0948ef55ca,0,0,0,19-29,male,non-org,dummy,dummy,0,0
1361,5e4c3b1b44578a0948f003d9,0,0,0,>=40,male,non-org,18,Sat,0,0
1362,5e4c3b3044578a0948f14fb1,1,0,0,30-39,male,non-org,17,Sat,0,1
1363,5e4c3bc944578a0948f60283,1,0,0,>=40,male,is-org,19,Sat,0,1
1364,5e50a89544578a09480b56e2,0,0,0,19-29,male,non-org,17,Sun,0,0
1365,5e50aa0044578a09480ec3e7,0,0,0,19-29,male,non-org,20,Tue,0,0
1366,5e50ac3244578a094817be52,1,0,1,>=40,male,non-org,19,Tue,1,1
1367,5e50af1344578a0948257604,0,0,0,>=40,male,non-org,20,Sun,0,0
1368,5e50af6f44578a094829207c,0,0,0,19-29,male,non-org,18,Sun,0,0
1369,5e50af7344578a0948295044,0,1,0,>=40,male,non-org,19,Sun,0,0
1370,5e50af7744578a0948297fe8,0,0,0,30-39,male,non-org,21,Tue,0,0
1371,5e50afe944578a09482de608,0,0,0,19-29,female,non-org,17,Mon,0,0
1372,5e5104ab44578a0948973851,1,1,0,19-29,female,non-org,22,Wed,1,1
1373,5e50b7b344578a094845a2f6,0,0,0,>=40,male,non-org,22,Sun,0,0
1374,5e50bc8444578a0948539b2e,0,0,0,>=40,male,non-org,21,Sun,0,0
1375,5e50c16144578a09485d73d1,1,0,0,>=40,male,is-org,21,Tue,0,1
1376,5e50c52c44578a09486b8bb3,1,0,0,30-39,female,non-org,20,Tue,0,1
1377,5e50ca6f44578a09487372c3,0,0,0,30-39,male,non-org,08,Fri,0,0
1378,5e50cc1344578a094878b8a5,1,1,1,19-29,female,non-org,21,Mon,1,1
1379,5e50ce0444578a09487fa643,0,0,0,>=40,male,non-org,09,Fri,0,0
1380,5e50d00f44578a0948855da5,1,0,0,19-29,female,non-org,19,Tue,0,0
1381,5e50d11644578a0948891abd,1,1,0,>=40,male,non-org,09,Fri,1,1
1382,5e50e17b44578a0948b85e4e,0,1,1,<=18,female,non-org,09,Mon,1,0
1383,5e50e37f44578a0948be64af,0,0,0,19-29,male,non-org,13,Thu,0,0
1384,5e50e38b44578a0948bef160,1,1,0,30-39,female,non-org,11,Thu,1,1
1385,5e50e6b444578a0948d16093,0,0,0,>=40,male,non-org,12,Fri,0,0
1386,5e50e8ab44578a0948db4299,1,1,0,>=40,male,non-org,09,Mon,1,1
1387,5e51ee6644578a09487c9ee0,0,1,0,>=40,male,non-org,10,Thu,0,1
1388,5e50e95a44578a0948df1661,0,0,0,>=40,male,non-org,07,Tue,0,0
1389,5e50ea0544578a0948e085b0,1,0,0,30-39,female,non-org,17,Fri,0,0
1390,5e50ead244578a0948e36d3e,0,0,0,>=40,male,non-org,13,Fri,0,0
1391,5e50ebad44578a0948f041c7,0,0,0,>=40,male,non-org,08,Tue,0,0
1392,5e50ecae44578a0948f3d4c5,0,0,0,>=40,male,non-org,17,Fri,0,0
1393,5e50ed9b44578a0948f8d678,0,0,1,19-29,female,non-org,07,Tue,0,0
1394,5e50ef4844578a09480aa314,0,0,0,>=40,female,is-org,11,Tue,0,0
1395,5de44ba944578a15c896f1f3,0,1,1,>=40,female,is-org,19,Sun,1,1
1396,5e50ef4a44578a09480abfe4,1,0,0,30-39,female,non-org,15,Mon,0,0
1397,5e50f05544578a0948141696,0,0,0,>=40,male,non-org,17,Thu,0,0
1398,5e50f06c44578a094815076f,1,0,1,19-29,female,non-org,18,Thu,1,1
1399,5e50f21e44578a094822f4c0,0,0,0,>=40,male,is-org,12,Wed,0,0
1400,5e50f45044578a09482d11be,0,1,0,>=40,male,is-org,13,Wed,0,0
1401,5e50f5ec44578a09483a75cc,0,1,0,>=40,male,non-org,18,Fri,0,0
1402,5e50f5f444578a09483ad4d2,0,1,0,>=40,female,is-org,14,Wed,0,1
1403,5e50f5f944578a09483b0dd0,0,0,0,>=40,female,is-org,14,Tue,0,0
